DepartureYear,DepartureMonth,DepartureDay,DepartureAirport,ArrivalAirport,ActualFlightTime,ActualTotalFuel,FlownPassengers,FlightBagsWeight,DayOfWeek,FuelPerMinute,AvgBagWeight,IsWeekend,PredictedTOW
2016,11,1,LIL,MRS,74,3160,180.0,330.0,1,42.7027027027027,4.647887323943662,0,63683.56
2016,11,1,MRS,LIL,74,3550,184.0,440.0,1,47.972972972972975,12.941176470588236,0,65729.41
2016,11,1,MRS,CRL,82,3741,180.0,350.0,1,45.6219512195122,12.962962962962964,0,64961.805
2016,11,1,SVQ,LPA,126,5270,176.0,330.0,1,41.82539682539682,13.2,0,66734.625
2016,11,1,BCN,SVQ,78,3470,185.0,290.0,1,44.48717948717949,13.181818181818182,0,65059.137
2016,11,1,LPA,SVQ,107,4743,180.0,380.0,1,44.32710280373832,13.10344827586207,0,65941.5
2016,11,1,SVQ,BCN,73,3490,182.0,310.0,1,47.80821917808219,12.916666666666666,0,64904.117
2016,11,1,ALC,EMA,136,3769,170.0,560.0,1,27.71323529411765,13.023255813953488,0,64387.78
2016,11,1,EMA,ALC,140,4800,42.0,130.0,1,34.285714285714285,13.0,0,58308.266
2016,11,1,LGW,DUB,57,2450,140.0,160.0,1,42.98245614035088,13.333333333333334,0,61123.41
2016,11,1,DUB,LGW,58,2660,176.0,702.0,1,45.86206896551724,13.0,0,64028.31
2016,11,1,AMS,DUB,14,3320,172.0,240.0,1,237.14285714285714,12.631578947368421,0,65689.27
2016,11,1,DUB,AMS,66,2800,174.0,871.0,1,42.42424242424242,13.0,0,63460.188
2016,11,1,IBZ,STN,133,5628,178.0,520.0,1,42.31578947368421,13.0,0,67000.52
2016,11,1,STN,IBZ,139,5260,79.0,200.0,1,37.84172661870504,13.333333333333334,0,59462.586
2016,11,1,MAN,BCN,114,5156,175.0,310.0,1,45.228070175438596,12.916666666666666,0,66904.13
2016,11,1,BCN,MAN,131,5590,173.0,390.0,1,42.67175572519084,13.0,0,67435.52
2016,11,1,HHN,GRO,93,3850,159.0,290.0,1,41.39784946236559,13.181818181818182,0,63847.184
2016,11,1,NQY,HHN,72,2912,70.0,,1,40.44444444444444,,0,57613.06
2016,11,1,HHN,NQY,89,3233,47.0,,1,36.325842696629216,,0,55301.887
2016,11,1,GRO,HHN,99,4260,187.0,520.0,1,43.03030303030303,13.0,0,65594.234
2016,11,1,CRL,CIA,87,3900,178.0,180.0,1,44.827586206896555,3.75,0,65404.047
2016,11,1,WMI,CIA,108,4340,183.0,270.0,1,40.18518518518518,12.857142857142858,0,65347.117
2016,11,1,CIA,CRL,104,4476,177.0,340.0,1,43.03846153846154,13.076923076923077,0,66048.21
2016,11,1,CIA,WMI,118,5060,178.0,460.0,1,42.88135593220339,13.142857142857142,0,67208.516
2016,11,1,CRL,PSR,97,4063,180.0,480.0,1,41.88659793814433,6.075949367088608,0,64672.426
2016,11,1,PSR,CRL,109,4690,172.0,530.0,1,43.027522935779814,12.926829268292684,0,64826.94
2016,11,1,BRI,CAG,70,2919,184.0,200.0,1,41.7,13.333333333333334,0,63968.082
2016,11,1,CAG,BRI,64,3000,184.0,340.0,1,46.875,13.076923076923077,0,64843.918
2016,11,1,NRN,TFS,270,11270,175.0,1250.0,1,41.74074074074074,13.020833333333334,0,72536.95
2016,11,1,TFS,NRN,250,10213,161.0,1460.0,1,40.852,13.035714285714286,0,70407.82
2016,11,1,BGY,CRL,71,3130,182.0,370.0,1,44.08450704225352,13.214285714285714,0,64417.047
2016,11,1,CRL,BGY,68,2960,176.0,280.0,1,43.529411764705884,4.375,0,63321.67
2016,11,1,PSA,CRL,84,3610,181.0,380.0,1,42.976190476190474,13.10344827586207,0,64237.383
2016,11,1,CRL,PSA,77,3600,169.0,400.0,1,46.753246753246756,6.25,0,64415.184
2016,11,1,PSA,STN,123,4890,181.0,310.0,1,39.75609756097561,12.916666666666666,0,65985.15
2016,11,1,PSA,STN,118,4720,177.0,690.0,1,40.0,13.018867924528301,0,65674.88
2016,11,1,STN,PSA,95,4030,184.0,270.0,1,42.421052631578945,12.857142857142858,0,65133.98
2016,11,1,STN,PSA,101,4470,189.0,400.0,1,44.257425742574256,12.903225806451612,0,66219.555
2016,11,1,CPH,BUD,82,3567,180.0,,1,43.5,,0,66546.49
2016,11,1,BUD,CPH,100,4200,179.0,,1,42.0,,0,65436.62
2016,11,1,CGN,CPH,66,2840,126.0,,1,43.03030303030303,,0,61274.387
2016,11,1,CPH,CGN,62,2890,170.0,,1,46.61290322580645,,0,65120.434
2016,11,1,STN,NUE,70,3330,176.0,900.0,1,47.57142857142857,13.043478260869565,0,66102.7
2016,11,1,NUE,STN,90,3782,170.0,470.0,1,42.022222222222226,13.055555555555555,0,64248.582
2016,11,1,MAN,WMI,119,5190,177.0,,1,43.61344537815126,,0,68407.88
2016,11,1,WMI,MAN,168,6770,174.0,510.0,1,40.29761904761905,13.076923076923077,0,67566.234
2016,11,1,STR,MAN,100,4104,168.0,680.0,1,41.04,13.076923076923077,0,64936.094
2016,11,1,MAN,STR,86,3970,175.0,620.0,1,46.16279069767442,13.191489361702128,0,66402.18
2016,11,1,CTA,MXP,98,4470,182.0,440.0,1,45.61224489795919,12.941176470588236,0,67344.47
2016,11,1,MXP,CTA,90,4090,173.0,380.0,1,45.44444444444444,13.10344827586207,0,66520.98
2016,11,1,CTA,FCO,61,2870,181.0,390.0,1,47.049180327868854,13.0,0,63859.81
2016,11,1,FCO,CTA,56,2750,169.0,270.0,1,49.107142857142854,12.857142857142858,0,64813.37
2016,11,1,STN,EIN,40,2120,151.0,170.0,1,53.0,13.076923076923077,0,62330.29
2016,11,1,DUB,EIN,73,3310,180.0,793.0,1,45.342465753424655,13.0,0,64953.133
2016,11,1,EIN,DUB,90,3810,177.0,390.0,1,42.333333333333336,13.0,0,64903.332
2016,11,1,EIN,STN,57,2810,184.0,190.0,1,49.29824561403509,12.666666666666666,0,65512.348
2016,11,1,BGY,NUE,55,2200,118.0,170.0,1,40.0,14.166666666666666,0,59336.52
2016,11,1,NUE,BGY,55,2368,160.0,240.0,1,43.054545454545455,12.631578947368421,0,60800.566
2016,11,1,BGY,BVA,85,3210,172.0,200.0,1,37.76470588235294,13.333333333333334,0,63547.2
2016,11,1,BVA,BGY,67,2820,163.0,130.0,1,42.08955223880597,13.0,0,61781.87
2016,11,1,STN,RIX,128,5501,165.0,300.0,1,42.9765625,13.043478260869565,0,65561.97
2016,11,1,RIX,STN,160,7088,164.0,560.0,1,44.3,13.023255813953488,0,67875.82
2016,11,1,SKG,SXF,139,5920,178.0,500.0,1,42.589928057553955,13.157894736842104,0,66636.07
2016,11,1,SXF,SKG,120,4590,75.0,200.0,1,38.25,13.333333333333334,0,57494.527
2016,11,1,CIA,SOF,84,4140,149.0,250.0,1,49.285714285714285,13.157894736842104,0,66432.22
2016,11,1,MXP,SOF,101,4449,157.0,620.0,1,44.04950495049505,12.916666666666666,0,65860.266
2016,11,1,SOF,MXP,121,4950,168.0,340.0,1,40.90909090909091,13.076923076923077,0,64807.19
2016,11,1,SOF,CIA,85,3460,175.0,220.0,1,40.705882352941174,12.941176470588236,0,63341.824
2016,11,1,SKG,ATH,36,1710,123.0,130.0,1,47.5,13.0,0,61117.867
2016,11,1,SKG,ATH,35,1740,155.0,100.0,1,49.714285714285715,12.5,0,63107.0
2016,11,1,ATH,SKG,41,1970,173.0,90.0,1,48.048780487804876,12.857142857142858,0,62907.633
2016,11,1,ATH,SKG,41,2150,161.0,210.0,1,52.4390243902439,13.125,0,62640.53
2016,11,1,ATH,JTR,31,1660,169.0,590.0,1,53.54838709677419,13.11111111111111,0,62264.68
2016,11,1,JTR,ATH,32,1520,175.0,610.0,1,47.5,12.97872340425532,0,64323.312
2016,11,1,MRS,OPO,104,4240,180.0,420.0,1,40.76923076923077,13.125,0,65330.566
2016,11,1,NTE,MRS,65,2700,180.0,210.0,1,41.53846153846154,13.125,0,62231.637
2016,11,1,OPO,MRS,101,4380,181.0,500.0,1,43.366336633663366,13.157894736842104,0,64776.258
2016,11,1,MRS,NTE,67,2760,180.0,440.0,1,41.19402985074627,12.941176470588236,0,63262.906
2016,11,1,LPA,BRS,212,8940,166.0,830.0,1,42.16981132075472,12.96875,0,69285.78
2016,11,1,BRS,LPA,245,8900,79.0,130.0,1,36.326530612244895,13.0,0,64001.51
2016,11,1,CIA,BTS,78,3570,176.0,390.0,1,45.76923076923077,13.0,0,64505.99
2016,11,1,BTS,CIA,70,3120,172.0,340.0,1,44.57142857142857,13.076923076923077,0,63688.176
2016,11,1,CGN,CIA,93,3987,170.0,210.0,1,42.87096774193548,13.125,0,64607.0
2016,11,1,CIA,CGN,103,4390,181.0,510.0,1,42.62135922330097,13.076923076923077,0,65877.74
2016,11,1,STN,MXP,87,3830,173.0,400.0,1,44.02298850574713,12.903225806451612,0,65401.55
2016,11,1,MXP,STN,101,4160,157.0,430.0,1,41.18811881188119,13.030303030303031,0,63396.81
2016,11,1,IBZ,STN,144,6260,175.0,460.0,1,43.47222222222222,13.142857142857142,0,67611.77
2016,11,1,STN,IBZ,133,4510,45.0,160.0,1,33.909774436090224,13.333333333333334,0,56284.59
2016,11,1,LGW,BFS,66,2590,86.0,,1,39.24242424242424,,0,57474.527
2016,11,1,LGW,BFS,66,2630,140.0,,1,39.84848484848485,,0,61899.664
2016,11,1,BFS,LGW,61,2880,179.0,,1,47.21311475409836,,0,65303.312
2016,11,1,BFS,LGW,65,2900,172.0,,1,44.61538461538461,,0,64494.78
2016,11,1,DNR,EMA,59,2480,154.0,,1,42.03389830508475,,0,62395.008
2016,11,1,EMA,DNR,59,2230,136.0,220.0,1,37.79661016949152,12.941176470588236,0,60528.652
2016,11,1,ALC,EMA,139,5540,179.0,560.0,1,39.856115107913666,13.023255813953488,0,65811.22
2016,11,1,EMA,ALC,140,4970,114.0,250.0,1,35.5,13.157894736842104,0,60830.168
2016,11,1,TFS,LBA,239,9705,174.0,960.0,1,40.60669456066945,12.972972972972974,0,70556.68
2016,11,1,LBA,TFS,271,11310,170.0,1200.0,1,41.73431734317343,13.043478260869565,0,72375.86
2016,11,1,OPO,BGY,136,5790,184.0,490.0,1,42.5735294117647,13.243243243243244,0,66632.76
2016,11,1,BGY,OPO,133,5500,176.0,180.0,1,41.35338345864662,12.857142857142858,0,66333.875
2016,11,1,BTS,BHX,135,6008,183.0,610.0,1,44.50370370370371,12.97872340425532,0,67131.805
2016,11,1,BHX,BTS,117,4920,177.0,640.0,1,42.05128205128205,13.061224489795919,0,65246.785
2016,11,1,CRL,TPS,123,4940,164.0,430.0,1,40.16260162601626,6.615384615384615,0,63616.21
2016,11,1,TPS,CRL,133,5490,184.0,600.0,1,41.278195488721806,13.043478260869565,0,66613.234
2016,11,1,SKG,ATH,39,1840,170.0,170.0,1,47.17948717948718,13.076923076923077,0,63993.656
2016,11,1,SKG,ATH,36,1740,153.0,120.0,1,48.333333333333336,13.333333333333334,0,62904.156
2016,11,1,ATH,SKG,42,2190,167.0,90.0,1,52.142857142857146,12.857142857142858,0,63078.586
2016,11,1,ATH,SKG,44,2160,167.0,1200.0,1,49.09090909090909,133.33333333333334,0,63835.3
2016,11,1,PGF,CRL,89,3780,185.0,,1,42.47191011235955,,0,65995.75
2016,11,1,CRL,CIA,100,4150,179.0,380.0,1,41.5,5.135135135135135,0,65270.086
2016,11,1,CIA,CRL,109,4560,177.0,250.0,1,41.8348623853211,13.157894736842104,0,65799.49
2016,11,1,CRL,PGF,81,3760,175.0,350.0,1,46.41975308641975,5.147058823529412,0,65015.074
2016,11,1,BHX,SOF,166,6606,150.0,,1,39.795180722891565,,0,66192.22
2016,11,1,SOF,BHX,202,8430,154.0,530.0,1,41.73267326732673,12.926829268292684,0,67195.83
2016,11,1,STN,TSR,125,4863,96.0,250.0,1,38.904,13.157894736842104,0,59509.15
2016,11,1,BRU,BTS,79,3800,171.0,293.0,1,48.10126582278481,14.65,0,64303.086
2016,11,1,BTS,BRU,102,4336,173.0,,1,42.509803921568626,,0,65335.227
2016,11,1,SKG,ATH,36,1850,157.0,110.0,1,51.388888888888886,12.222222222222221,0,63231.453
2016,11,1,ATH,SKG,40,2010,167.0,200.0,1,50.25,13.333333333333334,0,62754.156
2016,11,1,NYO,ZAD,133,5410,163.0,340.0,1,40.67669172932331,13.076923076923077,0,65472.016
2016,11,1,ZAD,NYO,147,5820,141.0,280.0,1,39.59183673469388,12.727272727272727,0,64344.02
2016,11,1,PUY,HHN,73,3080,170.0,340.0,1,42.19178082191781,13.076923076923077,0,63488.816
2016,11,1,PMI,HHN,113,4888,184.0,430.0,1,43.256637168141594,13.030303030303031,0,65853.61
2016,11,1,HHN,PUY,73,2940,66.0,50.0,1,40.273972602739725,12.5,0,56477.97
2016,11,1,HHN,PMI,102,3430,39.0,40.0,1,33.627450980392155,13.333333333333334,0,54320.07
2016,11,1,BGY,CTA,88,3640,176.0,200.0,1,41.36363636363637,13.333333333333334,0,64939.85
2016,11,1,BGY,STN,105,4280,176.0,700.0,1,40.76190476190476,12.962962962962964,0,65807.234
2016,11,1,CTA,BGY,93,3844,180.0,260.0,1,41.333333333333336,13.0,0,64323.797
2016,11,1,STN,BGY,88,3540,189.0,340.0,1,40.22727272727273,13.076923076923077,0,64465.176
2016,11,1,BCN,RAK,122,5550,167.0,680.0,1,45.49180327868852,13.076923076923077,0,65510.79
2016,11,1,RAK,BCN,114,5021,175.0,760.0,1,44.04385964912281,12.88135593220339,0,66424.37
2016,11,1,RHO,STN,251,10835,184.0,,1,43.167330677290835,,0,73189.66
2016,11,1,STN,RHO,212,7740,24.0,160.0,1,36.509433962264154,12.307692307692308,0,62485.17
2016,11,1,VRN,BHX,117,4894,175.0,805.0,1,41.82905982905983,16.770833333333332,0,65674.06
2016,11,1,BHX,VRN,105,4440,177.0,290.0,1,42.285714285714285,13.181818181818182,0,66164.56
2016,11,1,MJV,EMA,148,5770,185.0,660.0,1,38.986486486486484,12.941176470588236,0,66809.15
2016,11,1,EMA,MJV,144,5240,102.0,500.0,1,36.388888888888886,12.820512820512821,0,60200.258
2016,11,1,LBA,DUB,39,1840,156.0,,1,47.17948717948718,,0,63394.55
2016,11,1,DUB,LBA,39,1877,164.0,351.0,1,48.12820512820513,13.0,0,62796.547
2016,11,1,BHX,IBZ,134,4493,21.0,40.0,1,33.52985074626866,1.9047619047619047,0,61412.234
2016,11,1,IBZ,BHX,130,5269,167.0,740.0,1,40.53076923076923,12.982456140350877,0,65105.4
2016,11,1,KRK,EDI,162,6980,183.0,620.0,1,43.08641975308642,12.916666666666666,0,67898.07
2016,11,1,EDI,KRK,132,5550,173.0,510.0,1,42.04545454545455,13.076923076923077,0,65906.3
2016,11,1,BRS,AGP,145,5560,100.0,290.0,1,38.3448275862069,13.181818181818182,0,61029.69
2016,11,1,AGP,BRS,134,5723,184.0,520.0,1,42.708955223880594,13.0,0,67436.3
2016,11,1,PDL,LIS,113,4910,174.0,220.0,1,43.45132743362832,12.941176470588236,0,65175.13
2016,11,1,LIS,PDL,126,5564,189.0,,1,44.15873015873016,,0,67573.586
2016,11,1,STN,AGP,157,6313,159.0,340.0,1,40.210191082802545,13.076923076923077,0,65822.86
2016,11,1,AGP,STN,147,6200,181.0,610.0,1,42.17687074829932,12.97872340425532,0,67924.61
2016,11,1,MAD,LPA,157,6730,165.0,210.0,1,42.86624203821656,13.125,0,67592.05
2016,11,1,LPA,MAD,142,6120,175.0,250.0,1,43.098591549295776,13.157894736842104,0,67011.62
2016,11,1,AGP,LPL,145,6310,176.0,830.0,1,43.51724137931034,12.96875,0,67272.125
2016,11,1,LPL,AGP,161,5315,8.0,,1,33.01242236024845,,0,64800.016
2016,11,1,DUB,CIA,152,6430,189.0,1144.0,1,42.30263157894737,13.0,0,68035.97
2016,11,1,CIA,DUB,168,7410,183.0,490.0,1,44.107142857142854,12.894736842105264,0,69031.11
2016,11,1,LGW,BFS,64,2770,153.0,,1,43.28125,,0,63413.203
2016,11,1,LGW,BFS,64,2640,136.0,,1,41.25,,0,61633.582
2016,11,1,BFS,LGW,64,2861,179.0,,1,44.703125,,0,65046.25
2016,11,1,BFS,LGW,60,2680,174.0,,1,44.666666666666664,,0,64753.03
2016,11,1,FAO,EMA,153,6249,176.0,950.0,1,40.84313725490196,13.013698630136986,0,66932.41
2016,11,1,EMA,FAO,162,5550,57.0,290.0,1,34.25925925925926,13.181818181818182,0,60511.37
2016,11,1,AGP,BHX,150,5920,177.0,,1,39.46666666666667,,0,67097.99
2016,11,1,BHX,AGP,152,5920,164.0,510.0,1,38.94736842105263,13.076923076923077,0,65525.547
2016,11,1,RIX,DUB,166,7446,176.0,820.0,1,44.855421686746986,13.015873015873016,0,68667.07
2016,11,1,DUB,RIX,153,6670,187.0,1391.0,1,43.59477124183007,13.0,0,68368.266
2016,11,1,LBA,TSF,109,4090,113.0,240.0,1,37.522935779816514,13.333333333333334,0,60094.95
2016,11,1,TSF,LBA,131,5320,162.0,430.0,1,40.61068702290076,13.030303030303031,0,64886.54
2016,11,1,LBA,IBZ,143,4880,6.0,70.0,1,34.12587412587413,14.0,0,62608.105
2016,11,1,IBZ,LBA,142,6077,166.0,420.0,1,42.79577464788732,13.125,0,65817.7
2016,11,1,EIN,AGP,157,6600,182.0,,1,42.038216560509554,,0,69434.734
2016,11,1,AGP,EIN,151,6450,187.0,700.0,1,42.71523178807947,12.962962962962964,0,68077.52
2016,11,1,BCN,ACE,175,7451,161.0,570.0,1,42.57714285714286,12.954545454545455,0,67396.25
2016,11,1,ACE,BCN,162,6900,178.0,700.0,1,42.592592592592595,12.962962962962964,0,68063.21
2016,11,1,BZG,BHX,129,4990,166.0,410.0,1,38.68217054263566,13.225806451612904,0,64487.38
2016,11,1,BHX,BZG,106,4480,168.0,290.0,1,42.264150943396224,13.181818181818182,0,64026.223
2016,11,1,STN,GOT,83,3700,156.0,570.0,1,44.57831325301205,12.954545454545455,0,64108.438
2016,11,1,STN,GOT,85,3886,162.0,590.0,1,45.71764705882353,13.11111111111111,0,65066.426
2016,11,1,GOT,STN,104,4421,183.0,470.0,1,42.50961538461539,13.055555555555555,0,66133.75
2016,11,1,GOT,STN,103,4476,181.0,780.0,1,43.45631067961165,13.0,0,66942.14
2016,11,1,BUD,MAN,165,6694,185.0,490.0,1,40.56969696969697,12.894736842105264,0,68255.7
2016,11,1,MAN,BUD,118,4989,180.0,700.0,1,42.279661016949156,12.962962962962964,0,66440.54
2016,11,1,BRU,LIS,155,6800,186.0,320.0,1,43.87096774193548,13.91304347826087,0,68073.51
2016,11,1,LIS,BRU,136,5940,180.0,390.0,1,43.6764705882353,4.534883720930233,0,66891.84
2016,11,1,FEZ,BVA,146,6080,184.0,910.0,1,41.64383561643836,13.0,0,68309.79
2016,11,1,BVA,FEZ,164,6585,161.0,740.0,1,40.15243902439025,12.982456140350877,0,66295.02
2016,11,1,STN,DUB,60,2730,135.0,,1,45.5,,0,62959.504
2016,11,1,STN,DUB,53,2580,175.0,530.0,1,48.679245283018865,12.926829268292684,0,64759.08
2016,11,1,DUB,STN,65,2680,186.0,611.0,1,41.23076923076923,13.0,0,64228.285
2016,11,1,DUB,STN,55,2476,176.0,897.0,1,45.018181818181816,13.0,0,64408.215
2016,11,1,STN,PMI,119,5070,156.0,550.0,1,42.60504201680672,13.095238095238095,0,64680.8
2016,11,1,PMI,STN,129,5640,182.0,600.0,1,43.72093023255814,13.043478260869565,0,67536.67
2016,11,1,STN,EIN,41,1960,184.0,180.0,1,47.80487804878049,12.857142857142858,0,63986.402
2016,11,1,EIN,STN,49,2150,130.0,170.0,1,43.87755102040816,13.076923076923077,0,60352.703
2016,11,1,OPO,LIS,34,1520,159.0,50.0,1,44.705882352941174,12.5,0,61469.15
2016,11,1,LIS,OPO,33,1520,153.0,90.0,1,46.06060606060606,12.857142857142858,0,61924.71
2016,11,1,NRN,SKG,137,5790,144.0,430.0,1,42.262773722627735,13.030303030303031,0,64422.53
2016,11,1,SKG,NRN,164,6970,186.0,530.0,1,42.5,12.926829268292684,0,68499.91
2016,11,1,TFS,BLQ,233,9680,171.0,740.0,1,41.5450643776824,12.982456140350877,0,70167.57
2016,11,1,BLQ,TFS,242,11230,182.0,,1,46.40495867768595,,0,73953.63
2016,11,1,EDI,LPA,280,11610,138.0,720.0,1,41.464285714285715,13.090909090909092,0,70090.87
2016,11,1,LPA,EDI,252,10702,162.0,1020.0,1,42.46825396825397,12.91139240506329,0,70269.22
2016,11,1,RZE,STN,150,6354,177.0,420.0,1,42.36,13.125,0,67315.37
2016,11,1,STN,RZE,112,4834,148.0,220.0,1,43.160714285714285,12.941176470588236,0,63474.145
2016,11,1,DNR,STN,49,2150,134.0,,1,43.87755102040816,,0,62289.277
2016,11,1,STN,DNR,50,2350,163.0,350.0,1,47.0,12.962962962962964,0,63279.094
2016,11,1,RAK,DLE,168,7350,187.0,1200.0,1,43.75,13.043478260869565,0,69333.31
2016,11,1,DLE,RAK,175,7778,173.0,1170.0,1,44.44571428571429,15.0,0,68283.15
2016,11,1,SXF,NRN,56,2380,,,1,42.5,,0,65132.7
2016,11,1,LEI,DUB,158,6544,173.0,620.0,1,41.41772151898734,13.191489361702128,0,67356.05
2016,11,1,DUB,LEI,169,7100,159.0,247.0,1,42.01183431952663,13.0,0,65870.78
2016,11,1,EMA,PMI,127,4400,8.0,30.0,1,34.645669291338585,15.0,0,62485.566
2016,11,1,PMI,EMA,150,6449,174.0,640.0,1,42.99333333333333,13.061224489795919,0,66751.516
2016,11,1,BCN,SXF,137,5940,174.0,330.0,1,43.35766423357664,13.2,0,67299.125
2016,11,1,SXF,BCN,127,5229,177.0,240.0,1,41.173228346456696,13.333333333333334,0,66385.6
2016,11,1,CIA,MAD,125,5570,180.0,270.0,1,44.56,12.857142857142858,0,68216.82
2016,11,1,OPO,MAD,51,2344,177.0,40.0,1,45.96078431372549,13.333333333333334,0,63347.695
2016,11,1,MAD,OPO,47,2230,171.0,,1,47.4468085106383,,0,64146.66
2016,11,1,MAD,CIA,121,5060,175.0,290.0,1,41.81818181818182,13.181818181818182,0,65567.12
2016,11,1,EMA,TFS,263,10470,150.0,880.0,1,39.80988593155894,12.941176470588236,0,68840.36
2016,11,1,TFS,EMA,231,9551,177.0,920.0,1,41.34632034632035,12.95774647887324,0,70524.36
2016,11,1,LBA,CHQ,219,7080,25.0,170.0,1,32.32876712328767,13.076923076923077,0,61084.977
2016,11,1,CHQ,LBA,256,10485,179.0,600.0,1,40.95703125,13.043478260869565,0,71040.88
2016,11,1,ALC,EDI,162,7265,174.0,920.0,1,44.84567901234568,12.95774647887324,0,67575.33
2016,11,1,EDI,ALC,167,7020,165.0,520.0,1,42.035928143712574,13.0,0,67204.28
2016,11,1,BCN,STN,123,5340,172.0,260.0,1,43.41463414634146,13.0,0,66508.63
2016,11,1,BGY,BCN,72,3130,177.0,245.0,1,43.47222222222222,13.61111111111111,0,64181.59
2016,11,1,STN,BCN,112,4860,186.0,120.0,1,43.392857142857146,13.333333333333334,0,66334.29
2016,11,1,BCN,BGY,80,3760,176.0,390.0,1,47.0,13.0,0,64686.707
2016,11,1,MAN,AGP,159,5388,48.0,170.0,1,33.886792452830186,13.076923076923077,0,58670.754
2016,11,1,AGP,MAN,155,6160,184.0,870.0,1,39.74193548387097,12.985074626865671,0,68083.74
2016,11,1,WRO,MAD,172,7340,174.0,490.0,1,42.674418604651166,12.894736842105264,0,68581.016
2016,11,1,MAD,WRO,154,6666,162.0,350.0,1,43.285714285714285,12.962962962962964,0,67021.19
2016,11,1,STN,DUB,51,2410,156.0,430.0,1,47.254901960784316,13.030303030303031,0,63117.992
2016,11,1,STN,DUB,58,2900,145.0,360.0,1,50.0,13.333333333333334,0,62584.61
2016,11,1,DUB,STN,52,2220,183.0,663.0,1,42.69230769230769,13.0,0,64186.836
2016,11,1,DUB,STN,59,2690,184.0,468.0,1,45.59322033898305,13.0,0,64688.62
2016,11,1,PMI,FKB,100,4377,179.0,830.0,1,43.77,12.96875,0,65015.586
2016,11,1,FKB,PMI,93,4000,169.0,610.0,1,43.01075268817204,12.97872340425532,0,64246.117
2016,11,1,VLC,TSF,108,4500,184.0,330.0,1,41.666666666666664,13.2,0,65618.484
2016,11,1,VLC,PSA,90,4250,181.0,180.0,1,47.22222222222222,12.857142857142858,0,65622.26
2016,11,1,PSA,VLC,94,4162,174.0,440.0,1,44.276595744680854,12.941176470588236,0,65339.664
2016,11,1,TSF,VLC,101,4390,179.0,90.0,1,43.46534653465346,12.857142857142858,0,65511.59
2016,11,1,HAM,STN,80,3360,128.0,350.0,1,42.0,12.962962962962964,0,61356.746
2016,11,1,STN,HAM,65,2790,143.0,300.0,1,42.92307692307692,13.043478260869565,0,62301.074
2016,11,1,SVQ,PMI,75,3190,182.0,250.0,1,42.53333333333333,13.157894736842104,0,63440.043
2016,11,1,BCN,SVQ,77,3380,182.0,160.0,1,43.896103896103895,13.333333333333334,0,64826.617
2016,11,1,PMI,SVQ,78,3230,178.0,380.0,1,41.41025641025641,13.10344827586207,0,64266.867
2016,11,1,SVQ,BCN,79,3290,188.0,100.0,1,41.64556962025316,12.5,0,63970.977
2016,11,1,STN,RBA,177,7519,154.0,740.0,1,42.48022598870057,12.982456140350877,0,66880.39
2016,11,1,RBA,STN,168,6748,156.0,,1,40.166666666666664,,0,66932.055
2016,11,1,NCL,ALC,160,6539,147.0,610.0,1,40.86875,12.97872340425532,0,65542.16
2016,11,1,ALC,NCL,160,6790,183.0,420.0,1,42.4375,13.125,0,67946.25
2016,11,1,MAD,PMI,61,2653,166.0,180.0,1,43.49180327868852,12.857142857142858,0,61560.86
2016,11,1,MAD,STN,116,5080,185.0,750.0,1,43.793103448275865,12.931034482758621,0,67128.38
2016,11,1,CCF,STN,101,4210,164.0,490.0,1,41.68316831683168,13.243243243243244,0,64230.734
2016,11,1,SNN,STN,64,2807,178.0,280.0,1,43.859375,12.727272727272727,0,63874.07
2016,11,1,STN,CCF,93,4150,167.0,510.0,1,44.623655913978496,13.076923076923077,0,65355.89
2016,11,1,STN,SNN,66,3190,158.0,220.0,1,48.333333333333336,12.941176470588236,0,63119.047
2016,11,1,OPO,STN,116,4980,173.0,340.0,1,42.93103448275862,13.076923076923077,0,65822.76
2016,11,1,STN,OPO,124,5170,175.0,180.0,1,41.693548387096776,12.857142857142858,0,65805.87
2016,11,1,WRO,LPL,138,5470,132.0,430.0,1,39.63768115942029,13.030303030303031,0,63175.086
2016,11,1,LPL,WRO,104,4433,173.0,750.0,1,42.625,12.931034482758621,0,66275.58
2016,11,1,WAW,WRO,37,1610,88.0,30.0,1,43.513513513513516,15.0,0,56905.746
2016,11,1,WRO,WAW,38,1610,74.0,,1,42.36842105263158,,0,56085.82
2016,11,1,LIS,STN,144,6326,185.0,,1,43.93055555555556,,0,69257.2
2016,11,1,STN,LIS,146,6190,175.0,550.0,1,42.397260273972606,13.095238095238095,0,66604.59
2016,11,1,ACE,GLA,241,9500,148.0,790.0,1,39.41908713692946,12.950819672131148,0,67742.54
2016,11,1,GLA,ACE,263,10535,155.0,,1,40.05703422053232,,0,68873.38
2016,11,1,TRN,PMO,78,3280,176.0,90.0,1,42.05128205128205,12.857142857142858,0,64536.64
2016,11,1,STN,SXF,76,3540,144.0,160.0,1,46.578947368421055,13.333333333333334,0,63149.957
2016,11,1,BRU,SXF,60,2780,173.0,312.0,1,46.333333333333336,14.181818181818182,0,65807.17
2016,11,1,SXF,STN,99,3718,164.0,380.0,1,37.55555555555556,13.10344827586207,0,63607.566
2016,11,1,SXF,BRU,65,2770,176.0,260.0,1,42.61538461538461,13.0,0,63121.93
2016,11,1,LDE,STN,91,4004,158.0,,1,44.0,,0,64901.664
